+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                              ;
+--------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                          ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|xor_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|xor_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|or_gate2    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|or_gate1    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|and_gate3   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|and_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I|and_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:27:ADDER_I             ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|xor_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|xor_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|or_gate2    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|or_gate1    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|and_gate3   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|and_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I|and_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:26:ADDER_I             ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|xor_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|xor_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|or_gate2    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|or_gate1    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|and_gate3   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|and_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I|and_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:25:ADDER_I             ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|xor_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|xor_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|or_gate2    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|or_gate1    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|and_gate3   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|and_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I|and_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:24:ADDER_I             ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|xor_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|xor_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|or_gate2    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|or_gate1    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|and_gate3   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|and_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I|and_gate1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:23:ADDER_I             ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; PC_LOGIC|JALR_Adjust_Subtract|\G_NBit_ADDER:22:ADDER_I|xor_gate2   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
